NodeID	PortID	AverageQueueLength	SampleCount
64	2	572.094021	121941
64	3	8.219540	121891
65	1	245.597322	121941
65	2	695.775236	121941
65	3	0.543886	121941
66	1	624.869582	121992
66	2	507.413994	121992
66	3	0.561657	121941
67	1	222.601851	121992
67	2	433.607302	121992
67	3	2.587219	121992
68	1	851.553348	121992
68	2	696.333145	121992
68	3	0.927208	121992
69	1	505.372259	121891
69	2	358.588326	121941
69	3	12.868264	121941
70	1	493.754888	121891
70	2	652.111778	121992
70	3	16.900059	121992
71	1	921.588047	121941
71	2	1351.382787	121992
71	3	9.182979	121992
72	1	299.515963	121941
72	2	932.380454	121941
72	3	1015.680632	121941
72	4	294.387614	121941
72	5	470.923020	121992
72	6	292.006132	121992
72	7	277.714252	121992
72	8	303.279149	121992
73	1	177.874046	121941
73	2	217.132515	121941
73	3	197.058724	121841
73	4	301.644600	121992
73	5	1103.987945	121941
73	6	346.562693	121992
73	7	234.894337	121992
73	8	304.341178	121992
74	1	299.157674	121891
74	2	156.537347	121992
74	3	266.996702	121891
74	4	594.193693	121992
74	5	807.325530	121992
74	6	283.661806	121992
74	7	438.039380	121992
74	8	450.060447	121941
75	1	863.950948	121992
75	2	569.832489	121992
75	3	508.553266	121992
75	4	432.290263	121941
75	5	224.042036	121992
75	6	192.769419	121992
75	7	731.276616	121992
75	8	648.910018	121891
76	1	694.204612	121992
76	2	172.313029	121992
76	3	852.669077	121992
76	4	73.670610	121992
76	5	527.694697	121941
76	6	275.453661	121992
76	7	282.415396	121992
76	8	688.811570	121992
77	1	323.687102	121992
77	2	668.286765	121992
77	3	201.506040	121941
77	4	156.604695	121992
77	5	176.445882	121992
77	6	424.236212	121992
77	7	166.760107	121992
77	8	940.821472	121992
78	1	316.820841	121992
78	2	292.564420	121941
78	3	170.070805	121941
78	4	264.260763	121992
78	5	314.814103	121992
78	6	411.428225	121992
78	7	377.572185	121992
78	8	489.541347	121992
79	1	323.651118	121941
79	2	774.658220	121941
79	3	390.865975	121992
79	4	132.404018	121992
79	5	550.000541	121992
79	6	517.114900	121941
79	7	719.147321	121992
79	8	209.609869	121941
