NodeID	PortID	AverageQueueLength	SampleCount
66	3	0.129185	397508
67	1	103.365546	397559
67	2	190.158309	397559
67	3	0.263609	397559
68	1	330.237990	397559
68	2	155.595642	397559
68	3	0.229340	397559
69	1	286.270793	397458
69	2	121.923735	397508
69	3	1.363419	397508
70	1	175.027397	397458
70	2	324.199140	397559
70	3	1.572164	397559
71	1	251.171076	397508
71	2	353.777610	397559
71	3	0.707110	397559
72	1	92.721915	397508
72	2	114.838974	397508
72	3	338.826119	397508
72	4	219.768402	397508
72	5	147.290362	397559
72	6	197.144919	397559
72	7	75.856303	397559
72	8	74.545763	397559
73	1	67.762435	397508
73	2	116.966421	397508
73	3	60.339563	397408
73	4	118.759983	397559
73	5	238.242471	397508
73	6	265.195573	397559
73	7	132.209647	397559
73	8	143.612837	397559
74	1	129.406191	397458
74	2	264.423670	397559
74	3	179.661610	397458
74	4	455.745426	397559
74	5	230.840552	397559
74	6	164.209184	397559
74	7	255.821491	397559
74	8	162.103968	397508
75	1	207.550459	397559
75	2	128.873277	397559
75	3	377.598050	397559
75	4	95.528535	397508
75	5	91.124110	397559
75	6	89.489711	397559
75	7	292.854583	397559
75	8	249.368867	397458
76	1	245.374681	397559
76	2	58.251754	397559
76	3	310.408387	397559
76	4	37.463964	397559
76	5	133.243884	397508
76	6	59.739759	397559
76	7	132.866422	397559
76	8	407.193979	397559
77	1	97.135794	397559
77	2	288.135713	397559
77	3	77.104712	397508
77	4	67.339238	397559
77	5	119.191476	397559
77	6	99.520874	397559
77	7	246.421165	397559
77	8	307.544752	397559
78	1	93.736077	397559
78	2	173.911868	397508
78	3	101.825820	397508
78	4	56.772283	397559
78	5	291.868027	397559
78	6	127.838077	397559
78	7	175.859568	397559
78	8	175.130838	397559
79	1	127.391564	397508
79	2	342.736468	397508
79	3	93.145936	397559
79	4	70.424445	397559
79	5	297.627396	397559
79	6	253.825528	397508
79	7	498.975025	397559
79	8	88.755190	397508
