NodeID	PortID	AverageQueueLength	SampleCount
9	2	2828.859473	106364
9	3	129.864452	106213
9	4	806.898547	106364
9	5	225.199156	106364
9	6	31.805968	106364
9	7	17.498458	106364
9	8	12.884184	106263
9	9	30.646779	106313
10	1	1332.482748	106364
10	2	1390.957439	106364
10	3	97.148387	106364
10	4	131.784072	106364
10	5	116.311045	106364
10	6	5.915846	106364
10	7	106.174617	106364
10	8	30.833026	106364
10	9	138.059268	106364
11	1	229.667156	106263
11	2	253.855224	106364
11	3	184.090341	106364
11	4	339.489959	106364
11	5	206.757418	106364
11	6	131.633748	106364
11	7	50.544790	106364
11	8	20.890583	106364
11	9	96.838515	106313
12	1	75.818950	106313
12	2	831.504134	106313
12	3	793.111576	106313
12	4	156.739533	106313
12	5	56.369477	106364
12	6	39.927306	106364
12	7	60.367544	106213
12	8	35.907751	106364
12	9	52.518756	106364
13	1	898.287607	106364
13	2	1011.228630	106364
13	3	628.471673	106313
13	4	187.270345	106364
13	5	139.364776	106364
13	6	32.503225	106364
13	7	53.254503	106313
13	8	178.764920	106364
13	9	41.273353	106313
14	1	944.867041	106364
14	2	2582.219210	106364
14	3	152.358997	106313
14	4	174.140000	106364
14	5	267.224061	106364
14	6	1.742976	106313
14	7	52.300904	106313
14	8	9.631144	106364
14	9	73.365082	106313
15	1	680.754691	106364
15	2	59.631304	106364
15	3	106.347890	106364
15	4	129.610000	106364
15	5	91.356681	106364
15	6	7.354942	106364
15	7	4.546744	106313
15	8	41.957439	106364
15	9	183.452371	106364
16	1	94.124412	106364
16	2	567.897174	106364
16	3	68.391270	106364
16	4	251.475762	106364
16	5	50.117389	106364
16	6	51.288124	106364
16	7	1.408633	106313
16	8	45.156895	106364
16	9	19.654996	106364
17	1	1504.614092	106313
17	2	1054.277707	106364
17	3	192.299378	106364
17	4	412.533632	106313
17	5	216.564947	106364
17	6	20.337541	106313
17	7	10.636719	106364
17	8	50.133429	106364
17	9	31.131323	106364
18	1	1209.916485	106364
18	2	1432.087135	106364
18	3	122.770608	106364
18	4	256.596926	106313
18	5	145.308196	106364
18	6	39.068228	106364
18	7	17.073549	106364
18	8	44.098971	106364
18	9	0.295731	106313
19	1	538.702315	106364
19	2	137.434611	106364
19	3	311.767544	106364
19	4	367.473722	106364
19	5	27.020684	106364
19	6	15.463390	106364
19	7	57.141373	106364
19	8	35.446004	106313
19	9	3.577342	106313
20	1	78.986969	106364
20	2	1386.587962	106364
20	3	356.727530	106364
20	4	386.957034	106364
20	5	152.303815	106364
20	6	23.732315	106364
20	7	21.863544	106364
20	8	26.562305	106364
20	9	28.765184	106364
21	1	1082.682731	106364
21	2	1280.598248	106364
21	3	171.809654	106364
21	4	100.808883	106364
21	5	320.902317	106313
21	6	127.409277	106263
21	7	18.214189	106364
21	8	96.957983	106313
21	9	32.783498	106313
22	1	1241.085461	106364
22	2	1762.716981	106364
22	3	257.858947	106364
22	4	252.003723	106364
22	5	199.741576	106364
22	6	8.541206	106163
22	7	110.139173	106364
22	8	6.267463	106213
22	9	44.299302	106364
23	1	1093.149982	106313
23	2	176.301512	106364
23	3	133.383344	106364
23	4	425.732686	106313
23	5	174.504908	106364
23	6	10.949466	106364
23	7	13.740013	106313
23	8	40.796538	106364
23	9	9.319754	106213
24	1	181.224456	106364
24	2	776.872006	106364
24	3	243.923687	106364
24	4	450.095624	106364
24	5	80.914689	106364
24	6	62.236170	106364
24	7	1.853245	106313
24	8	36.300189	106313
24	9	77.520661	106313
25	1	711.809212	106364
25	2	648.779333	106364
25	3	174.508650	106364
25	4	275.871305	106313
25	5	128.569413	106364
25	6	44.573185	106313
25	7	15.800675	106364
25	8	25.957691	106313
25	9	18.206480	106364
26	1	1324.383118	106364
26	2	1620.772564	106364
26	3	224.125447	106364
26	4	390.252821	106364
26	5	65.464603	106364
26	6	24.567448	106364
26	7	6.280433	106364
26	8	29.263661	106364
26	9	14.975358	106364
27	1	620.441578	106364
27	2	261.384275	106364
27	3	262.963155	106364
27	4	167.370680	106364
27	5	218.140508	106364
27	6	45.111880	106364
27	7	3.445771	106364
27	8	10.377724	106313
27	9	229.212685	106364
28	1	950.531825	106364
28	2	137.440407	106313
28	3	183.189425	106364
28	4	197.321503	106313
28	5	758.895557	106364
28	6	8.060491	106313
28	7	35.118951	106313
28	8	11.638788	106364
28	9	64.913683	106364
29	1	579.193656	106364
29	2	1061.033705	106364
29	3	48.128925	106364
29	4	165.700658	106263
29	5	274.348059	106364
29	6	26.093509	106364
29	7	17.465352	106313
29	8	58.771445	106364
29	9	75.913698	106313
30	1	1181.769546	106364
30	2	323.878246	106313
30	3	395.057923	106313
30	4	77.570071	106313
30	5	116.658277	106364
30	6	117.067890	106364
30	7	7.737698	106263
30	8	81.422225	106313
30	9	15.320836	106313
31	1	1276.842795	106364
31	2	107.748656	106364
31	3	120.363954	106313
31	4	79.468307	106364
31	5	312.659923	106364
31	6	37.238220	106364
31	7	56.061816	106364
31	8	19.708463	106364
31	9	30.771539	106364
32	1	83.619787	106364
32	2	1474.522696	106364
32	3	392.638270	106364
32	4	342.237703	106364
32	5	166.306937	106364
32	6	108.227671	106263
32	7	12.628935	106364
32	8	11.803420	106364
32	9	16.456827	106364
33	1	1751.722904	106364
