NodeID	PortID	AverageQueueLength	SampleCount
0	1	28310.853571	60507
0	2	69874.697655	60507
0	3	4519.522006	60507
0	4	21193.471731	60507
0	5	4579.494554	60507
0	6	871.558075	60456
0	7	863.080189	60507
0	8	617.393773	60507
0	9	3882.040840	60456
1	1	45805.721189	60507
1	2	38560.359000	60507
1	3	8243.596592	60507
1	4	31304.732114	60507
1	5	8502.094303	60507
1	6	1163.325169	60507
1	7	81408.814418	60507
1	8	615.816908	60456
1	9	3811.505943	60406
2	1	51443.256598	60507
2	2	45201.825789	60507
2	3	7577.050110	60507
2	4	7512.438875	60507
2	5	8128.470111	60507
2	6	11337.023915	60507
2	7	15116.927413	60507
2	8	12902.037961	60456
2	9	282.949824	60507
3	1	55372.082784	60507
3	2	42383.470607	60507
3	3	6508.320558	60507
3	4	12117.599997	60507
3	5	17896.995852	60507
3	6	5661.531593	60456
3	7	744.367990	60507
3	8	3215.277125	60507
3	9	351.656519	60507
4	1	80327.297255	60507
4	2	71422.313683	60507
4	3	15543.334936	60507
4	4	8737.367990	60507
4	5	4145.007933	60507
4	6	14049.262383	60507
4	7	1023.927595	60507
4	8	30438.102980	60507
4	9	663.734501	60456
5	1	33382.792801	60507
5	2	78930.597319	60507
5	3	11533.654205	60507
5	4	2449.550316	60507
5	5	5075.570198	60507
5	6	328.791594	60507
5	7	1089.984002	60507
5	8	9815.773464	60507
5	9	1628.953090	60456
6	1	71470.981440	60507
6	2	84558.933942	60507
6	3	17606.839556	60507
6	4	12764.018791	60507
6	5	5894.292578	60507
6	6	301.319869	60456
6	7	310.707475	60306
6	8	1436.090651	60507
6	9	18.981821	60456
7	1	67673.905482	60507
7	2	69491.461252	60507
7	3	19548.045135	60507
7	4	20628.336193	60507
7	5	9229.548168	60507
7	6	166.273742	60356
7	7	36.242557	60456
7	8	9256.897681	60507
7	9	2848.988266	60507
8	1	39190.756342	60507
8	2	20848.857769	60507
8	3	1286.565488	60507
8	4	6720.783480	60507
8	5	10481.432727	60507
8	6	1141.504917	60507
8	7	930.445238	60507
8	8	9217.846219	60456
8	9	225.706762	60456
9	1	73756.200902	60507
9	2	48207.296098	60507
9	3	31329.214273	60507
9	4	24595.071529	60507
9	5	43344.012032	60507
9	6	1303.196556	60507
9	7	698.380799	60507
9	8	915.385652	60456
9	9	1070.317897	60507
10	1	59695.917001	60507
10	2	56029.927265	60507
10	3	5318.233510	60507
10	4	2787.461021	60507
10	5	15083.125143	60507
10	6	551.233047	60507
10	7	6258.242369	60507
10	8	484.162328	60507
10	9	6132.344175	60507
11	1	38691.705026	60507
11	2	23451.917348	60507
11	3	5685.384600	60507
11	4	5766.508900	60507
11	5	2936.629580	60507
11	6	21827.373791	60507
11	7	9614.562827	60507
11	8	600.397144	60507
11	9	8841.227527	60507
12	1	21383.658387	60507
12	2	74223.947775	60507
12	3	9661.883501	60507
12	4	5866.437206	60507
12	5	14836.820070	60507
12	6	2498.774026	60507
12	7	2405.619524	60356
12	8	1297.898326	60507
12	9	838.258020	60507
13	1	46314.353199	60507
13	2	69526.868742	60507
13	3	20102.118416	60507
13	4	12611.598691	60507
13	5	21498.901069	60507
13	6	918.157056	60507
13	7	2722.981755	60456
13	8	3601.857769	60507
13	9	816.953090	60456
14	1	51005.486654	60507
14	2	60436.567736	60507
14	3	4480.997273	60507
14	4	4914.634604	60507
14	5	22813.911977	60507
14	6	491.234253	60456
14	7	2137.465529	60456
14	8	740.238716	60507
14	9	5067.546546	60456
15	1	25976.954799	60507
15	2	49173.085808	60507
15	3	4563.983490	60507
15	4	6799.660700	60507
15	5	3917.294280	60507
15	6	65.781843	60507
15	7	624.552964	60456
15	8	17777.426661	60507
15	9	8820.744030	60507
16	1	59734.536616	60507
16	2	45734.367280	60507
16	3	3508.770836	60507
16	4	6876.956236	60507
16	5	6717.240567	60507
16	6	13115.036343	60507
16	7	261.755053	60507
16	8	6535.827805	60507
16	9	2215.795495	60507
17	1	78013.154098	60507
17	2	70134.578859	60507
17	3	17078.306279	60507
17	4	14807.011090	60507
17	5	18615.040442	60507
17	6	537.031600	60507
17	7	549.182888	60507
17	8	1121.528418	60507
17	9	3653.845621	60507
18	1	59605.957228	60507
18	2	38784.528484	60507
18	3	22483.927529	60507
18	4	11879.608574	60507
18	5	12189.774076	60507
18	6	728.917001	60507
18	7	890.433966	60507
18	8	4433.499579	60507
18	9	34.598534	60456
19	1	68620.427405	60507
19	2	51118.272200	60507
19	3	46283.579404	60507
19	4	14235.334672	60507
19	5	9856.819376	60507
19	6	1803.849042	60507
19	7	2889.761198	60456
19	8	5936.188749	60456
19	9	91.026664	60456
20	1	41307.029897	60507
20	2	59179.077396	60507
20	3	13046.616044	60507
20	4	6443.401739	60507
20	5	23039.119870	60507
20	6	1013.403590	60507
20	7	847.288661	60507
20	8	9186.934553	60507
20	9	4823.645743	60507
21	1	58191.098435	60507
21	2	56939.750806	60507
21	3	10927.960286	60507
