NodeID	PortID	AverageQueueLength	SampleCount
23	4	4019.796859	61056
23	5	531.759385	61056
23	6	129.218684	61056
23	7	64.331940	61005
23	8	218.143131	61056
23	9	14.973024	60905
24	1	219084.742990	61056
24	2	124281.206122	61056
24	3	24597.934126	61056
24	4	16333.650239	61056
24	5	8920.075947	61056
24	6	644.595175	61056
24	7	28.689812	61005
24	8	204.433964	61005
24	9	568.363380	61005
25	1	195597.734883	61056
25	2	42719.453272	61056
25	3	12131.232885	61056
25	4	4214.109195	61056
25	5	2643.730346	61056
25	6	41.608426	61005
25	7	144.192430	61056
25	8	54.325514	61005
25	9	99.003472	61056
26	1	180529.419238	61056
26	2	133710.458153	61056
26	3	139436.534509	61056
26	4	35715.196344	61056
26	5	132932.612356	61056
26	6	166.676789	61056
26	7	18.348926	61056
26	8	158.999328	61056
26	9	54.649666	61056
27	1	41101.721927	61056
27	2	178530.087428	61056
27	3	41023.348336	61056
27	4	8069.130929	61056
27	5	5754.259974	61056
27	6	302.144785	61056
27	7	20.308782	61056
27	8	15.133694	61005
27	9	746.807898	61056
28	1	78930.093324	61056
28	2	72490.332744	61056
28	3	38088.025501	61056
28	4	35881.520014	61056
28	5	38020.481329	61056
28	6	68.507122	61005
28	7	73.693796	61005
28	8	27.188384	61056
28	9	298.242761	61056
29	1	18005.019228	61056
29	2	109456.082318	61056
29	3	1398.590654	61056
29	4	1988.232442	61056
29	5	10129.446590	61056
29	6	71.985210	61056
29	7	19.900139	61005
29	8	245.534968	61056
29	9	96.705189	61056
30	1	49045.050151	61056
30	2	2329.893639	61056
30	3	3377.053918	61056
30	4	2041.301297	61056
30	5	8029.600301	61056
30	6	1036.105428	61056
30	7	56.713428	60955
30	8	10174.389640	61005
30	9	6.296484	61005
31	1	98196.841801	61056
31	2	62238.186730	61056
31	3	1684.676625	61056
31	4	547.689760	61056
31	5	1186.147275	61056
31	6	80.249787	61056
31	7	326.343242	61056
31	8	157.404792	61056
31	9	170.535476	61056
