NodeID	PortID	AverageQueueLength	SampleCount
16	9	1290.790532	43854
17	1	211700.670721	43905
17	2	158789.305683	43905
17	3	17986.429017	43905
17	4	32265.015397	43905
17	5	40433.501811	43905
17	6	1767.988498	43905
17	7	355.029632	43905
17	8	4944.729211	43905
17	9	6255.098942	43854
18	1	162737.340850	43905
18	2	246328.257123	43905
18	3	14347.547409	43905
18	4	22594.357385	43905
18	5	29640.851862	43905
18	6	33638.480196	43905
18	7	320.698521	43804
18	8	7953.679057	43905
18	9	1407.551577	43905
19	1	196788.891994	43905
19	2	116472.562669	43905
19	3	14493.233732	43905
19	4	27567.547045	43905
19	5	23101.138845	43905
19	6	2464.779273	43905
19	7	103.265232	43905
19	8	2494.004264	43854
19	9	6497.894318	43754
20	1	154924.951737	43905
20	2	197358.285070	43905
20	3	41373.805990	43905
20	4	16106.009862	43905
20	5	20303.452363	43905
20	6	1698.694988	43854
20	7	6925.177679	43905
20	8	769.838310	43905
20	9	1901.717094	43905
21	1	163493.758524	43905
21	2	153481.144266	43905
21	3	21876.848218	43905
21	4	19101.958615	43905
21	5	22252.734563	43905
21	6	2211.179729	43905
21	7	1024.753234	43754
21	8	7596.912880	43905
21	9	3505.837923	43905
22	1	233999.547910	43905
22	2	195621.592734	43905
22	3	41937.393281	43905
22	4	22201.105455	43905
22	5	22941.394465	43905
22	6	1994.070621	43854
22	7	602.179456	43905
22	8	1354.534222	43905
22	9	1155.220522	43905
23	1	144188.720351	43905
23	2	181030.502426	43905
23	3	30216.907027	43905
23	4	38503.807562	43905
23	5	28483.149755	43905
23	6	1458.253684	43905
23	7	3991.903132	43905
23	8	3889.207516	43905
23	9	5313.471154	43905
24	1	194175.132354	43905
24	2	164354.238378	43905
24	3	9196.387837	43905
24	4	32662.367179	43905
24	5	15885.141966	43905
24	6	620.021979	43905
24	7	2168.114998	43905
24	8	3797.536750	43905
24	9	5499.427053	43854
25	1	193107.093178	43905
25	2	249120.385059	43905
25	3	34397.461178	43905
25	4	35977.643366	43905
25	5	22682.692040	43905
25	6	569.544397	43854
25	7	4448.062772	43905
25	8	315.877571	43854
25	9	99.218699	43905
26	1	168841.759048	43905
26	2	125474.958387	43905
26	3	20093.422617	43905
26	4	7818.951805	43905
26	5	14801.864913	43905
26	6	944.014213	43905
26	7	7552.014092	43854
26	8	2180.804145	43905
26	9	3782.475413	43905
27	1	217119.663524	43905
27	2	186111.615032	43905
27	3	42003.985446	43905
27	4	31871.233413	43905
27	5	55707.061952	43905
27	6	1531.372053	43905
27	7	1960.050154	43905
27	8	444.194055	43905
27	9	1332.147444	43854
28	1	140499.741988	43905
28	2	146469.042774	43905
28	3	41318.715408	43905
28	4	36090.585264	43905
28	5	37809.381847	43905
28	6	341.308279	43905
28	7	3004.703724	43905
28	8	1029.012200	43854
28	9	668.375017	43854
29	1	191522.343628	43905
29	2	159761.392848	43905
29	3	33432.658080	43905
29	4	28516.167999	43905
29	5	35256.971461	43905
29	6	2303.414714	43905
29	7	796.280651	43905
29	8	2019.819975	43905
29	9	2925.545156	43804
30	1	111902.610842	43905
30	2	174004.708211	43905
30	3	15891.033163	43905
30	4	17829.622480	43905
30	5	15915.036442	43905
30	6	1917.892826	43854
30	7	297.627036	43704
30	8	908.847876	43905
30	9	837.617335	43704
31	1	145145.992324	43905
31	2	140588.436898	43905
31	3	20774.535474	43905
31	4	13685.190548	43905
31	5	27719.290924	43905
31	6	1075.489808	43905
31	7	1751.629954	43854
31	8	557.791194	43854
31	9	36700.435645	43905
32	1	196395.736522	43905
32	2	256096.385787	43905
32	3	20977.530987	43905
32	4	25645.226762	43905
32	5	36971.259902	43905
32	6	523.458877	43905
32	7	2390.666667	43854
32	8	6482.881995	43854
32	9	2588.806836	43854
33	1	244338.635600	43905
33	2	173252.399841	43905
33	3	42866.180162	43905
33	4	54886.158615	43905
33	5	41703.083886	43905
33	6	23854.008997	43905
33	7	1184.948762	43854
33	8	2857.836579	43905
33	9	2104.533840	43854
34	1	220921.702084	43905
34	2	210886.478419	43905
34	3	20730.079194	43905
34	4	17668.357294	43905
34	5	27154.537775	43905
34	6	1392.645029	43905
34	7	1020.129042	43854
34	8	4446.438629	43905
34	9	2797.267874	43905
35	1	210270.431910	43905
35	2	208495.780230	43905
35	3	18194.666598	43905
35	4	13901.305409	43905
35	5	16592.488077	43905
35	6	1539.740918	43905
35	7	1578.431955	43905
35	8	396.268413	43854
35	9	1360.880627	43854
