NodeID	PortID	AverageQueueLength	SampleCount
12	4	51.447496	381666
12	5	68.125357	381717
12	6	33.267242	381717
12	7	17.480431	381566
12	8	19.093768	381717
12	9	43.588619	381717
13	1	900.895559	381717
13	2	642.271515	381717
13	3	86.931326	381717
13	4	116.146905	381717
13	5	34.164256	381666
13	6	8.912765	381717
13	7	42.590660	381666
13	8	18.943408	381717
13	9	16.303113	381666
14	1	325.529143	381717
14	2	1414.105301	381717
14	3	42.970102	381666
14	4	78.687195	381717
14	5	37.004427	381717
14	6	3.162501	381666
14	7	24.971630	381666
14	8	13.370625	381717
14	9	29.130452	381666
15	1	349.831184	381717
15	2	33.291084	381666
15	3	69.055112	381717
15	4	145.961723	381666
15	5	100.178782	381717
15	6	6.498435	381717
15	7	5.566359	381666
15	8	31.364637	381717
15	9	49.787838	381717
16	1	65.399901	381717
16	2	202.323887	381717
16	3	44.227606	381717
16	4	151.039671	381717
16	5	18.795013	381717
16	6	8.893665	381717
16	7	3.687887	381666
16	8	31.103365	381717
16	9	19.520784	381717
17	1	739.731883	381717
17	2	856.288090	381717
17	3	43.796464	381717
17	4	87.195978	381717
17	5	96.421275	381717
17	6	5.151536	381666
17	7	7.097143	381717
17	8	44.091005	381717
17	9	9.147871	381717
18	1	974.365168	381717
18	2	785.336199	381717
18	3	38.953274	381717
18	4	89.034847	381666
18	5	117.521313	381717
18	6	38.406175	381717
18	7	10.313109	381717
18	8	11.490890	381717
18	9	0.202515	381666
19	1	629.358630	381717
19	2	83.597828	381717
19	3	67.147516	381666
19	4	74.473736	381717
19	5	54.515573	381717
19	6	7.912223	381717
19	7	14.924276	381717
19	8	9.614823	381666
19	9	1.339315	381666
20	1	47.966098	381717
20	2	733.338701	381717
20	3	61.473455	381717
20	4	198.116136	381717
20	5	81.113170	381717
20	6	4.223702	381717
20	7	32.271044	381717
20	8	30.422093	381717
20	9	7.435797	381717
21	1	571.775402	381717
21	2	556.008506	381717
21	3	53.672362	381717
21	4	101.090224	381717
21	5	47.178971	381666
21	6	14.549940	381616
21	7	9.324743	381717
21	8	14.833538	381666
21	9	17.817592	381666
22	1	418.922731	381717
22	2	719.187626	381717
22	3	181.313214	381717
22	4	92.934145	381717
22	5	89.989835	381717
22	6	27.055738	381516
22	7	34.407917	381717
22	8	8.737419	381566
22	9	27.264640	381666
23	1	566.465538	381666
23	2	113.238370	381717
23	3	61.924565	381717
23	4	106.440744	381666
23	5	99.402856	381717
23	6	29.482067	381717
23	7	8.296862	381666
23	8	19.767550	381717
23	9	2.536751	381566
24	1	54.411831	381717
24	2	652.440816	381717
24	3	94.780767	381717
24	4	77.953439	381717
24	5	40.105138	381717
24	6	8.561259	381717
24	7	2.277072	381666
24	8	23.603221	381666
24	9	26.864119	381666
25	1	500.987163	381717
25	2	252.457292	381717
25	3	50.910430	381666
25	4	48.833387	381717
25	5	41.579144	381717
25	6	25.367848	381666
25	7	10.684780	381717
25	8	9.989546	381666
25	9	8.120587	381666
26	1	1265.635319	381717
26	2	1148.592766	381717
26	3	126.596822	381717
26	4	85.799116	381717
26	5	28.416735	381717
26	6	8.553648	381717
26	7	7.660615	381717
26	8	32.239704	381717
26	9	10.219390	381717
27	1	181.357338	381717
27	2	83.892771	381717
27	3	67.088901	381717
27	4	67.004344	381717
27	5	63.423728	381717
27	6	17.867394	381717
27	7	3.672849	381717
27	8	7.188652	381666
27	9	33.102759	381717
28	1	894.892433	381717
28	2	75.511266	381717
28	3	20.370340	381717
28	4	109.060215	381717
28	5	94.282434	381717
28	6	5.297367	381666
28	7	9.071214	381666
28	8	22.188724	381717
28	9	8.502676	381717
29	1	212.937749	381666
29	2	461.991541	381717
29	3	12.783863	381717
29	4	80.019121	381717
29	5	250.454874	381717
29	6	16.285596	381717
29	7	9.534774	381666
29	8	52.891544	381666
29	9	5.648302	381717
30	1	715.257712	381717
30	2	162.333194	381717
30	3	77.165574	381666
30	4	56.169060	381717
30	5	38.859495	381717
30	6	20.278555	381717
30	7	7.097637	381616
30	8	10.793856	381666
30	9	19.939549	381666
31	1	750.274007	381717
31	2	36.479555	381666
31	3	46.408727	381717
31	4	39.663641	381717
31	5	66.773814	381717
31	6	16.952116	381717
31	7	16.745602	381717
31	8	9.092943	381717
31	9	34.748324	381717
32	1	65.864656	381717
32	2	212.732930	381717
32	3	141.587055	381717
32	4	117.068653	381717
32	5	137.656421	381717
32	6	18.463214	381616
32	7	11.105861	381717
32	8	6.013589	381717
32	9	18.669045	381717
33	1	1183.834642	381717
33	2	1188.928995	381717
33	3	48.733577	381717
33	4	31.051385	381666
33	5	45.076871	381717
33	6	42.524056	381717
33	7	57.251890	381666
33	8	12.487450	381666
33	9	12.088216	381666
34	1	472.442694	381717
34	2	558.882363	381717
34	3	58.748492	381717
34	4	104.362306	381666
34	5	112.269155	381717
34	6	14.535384	381666
34	7	23.734235	381717
34	8	50.746357	381666
34	9	7.646657	381717
35	1	1781.981997	381717
35	2	106.032311	381666
35	3	78.615211	381666
35	4	104.429048	381717
35	5	140.122460	381717
35	6	4.541560	381666
35	7	7.862558	381717
35	8	26.165843	381717
35	9	7.811528	381717
