NodeID	PortID	AverageQueueLength	SampleCount
0	1	785.320930	179363
0	2	13932.244457	179312
0	3	701.622007	179363
0	4	1201.637305	179363
0	5	157.227955	179312
0	6	297.254010	179363
0	7	13.525961	179363
0	8	36.043182	179312
0	9	15.753277	179363
1	1	10222.371219	179363
1	2	9141.960711	179363
1	3	1202.321523	179312
1	4	1302.878648	179363
1	5	997.418503	179363
1	6	59.870466	179312
1	7	125.868301	179363
1	8	15.171000	179363
1	9	160.244229	179262
2	1	13183.251668	179363
2	2	5977.633704	179363
2	3	682.881152	179363
2	4	457.243439	179363
2	5	176.072562	179363
2	6	189.820035	179363
2	7	65.660967	179363
2	8	44.569259	179312
2	9	53.815871	179363
3	1	14157.681428	179363
3	2	733.958531	179363
3	3	271.714506	179363
3	4	3174.790074	179363
3	5	566.231274	179363
3	6	71.872293	179363
3	7	121.154759	179363
3	8	23.940835	179363
3	9	97.500270	179363
4	1	279.890641	179363
4	2	8526.891137	179363
4	3	393.412454	179363
4	4	2653.659411	179363
4	5	1030.592085	179312
4	6	26.844143	179363
4	7	90.766619	179312
4	8	77.573730	179262
4	9	188.235495	179312
5	1	10061.235985	179363
5	2	10793.290840	179363
5	3	228.967457	179363
5	4	874.098092	179363
5	5	327.895815	179363
5	6	45.878738	179363
5	7	67.168513	179363
5	8	30.394502	179312
5	9	152.891834	179363
6	1	14393.886582	179363
6	2	5066.354265	179363
6	3	638.244008	179363
6	4	633.536632	179363
6	5	594.077719	179312
6	6	197.549127	179363
6	7	59.146558	179363
6	8	94.985493	179363
6	9	51.125968	179363
7	1	758.752435	179363
7	2	22494.604121	179363
7	3	661.819176	179312
7	4	861.964413	179363
7	5	1395.601778	179262
7	6	28.676123	179312
7	7	138.443993	179363
7	8	27.667808	179312
7	9	11.281499	179262
8	1	310.098839	179363
8	2	7940.449034	179363
8	3	242.135457	179312
8	4	766.067645	179363
8	5	83.757447	179363
8	6	41.784409	179312
8	7	12.206102	179363
8	8	114.085926	179363
8	9	98.863980	179312
9	1	9632.488735	179363
9	2	6231.960934	179363
9	3	1040.366741	179312
